"","book","chapter","verse","text"
"3391","John","11","22","But I know that even now God will give you whatever you ask.” "
"3392","John","11","23","Jesus said to her, “Your brother will rise again.” "
"3393","John","11","24","Martha answered, “I know he will rise again in the resurrection at the last day.” "
"3394","John","11","25","Jesus said to her, “I am the resurrection and the life. The one who believes in me will live, even though they die; "
"3395","John","11","26","and whoever lives by believing in me will never die. Do you believe this?” "
"3396","John","11","27","“Yes, Lord,” she replied, “I believe that you are the Messiah, the Son of God, who is to come into the world.” "
"3397","John","11","28","After she had said this, she went back and called her sister Mary aside. “The Teacher is here,” she said, “and is asking for you.” "
"3398","John","11","29","When Mary heard this, she got up quickly and went to him. "
"3399","John","11","30","Now Jesus had not yet entered the village, but was still at the place where Martha had met him. "
"3400","John","11","31","When the Jews who had been with Mary in the house, comforting her, noticed how quickly she got up and went out, they followed her, supposing she was going to the tomb to mourn there. "
"3401","John","11","32","When Mary reached the place where Jesus was and saw him, she fell at his feet and said, “Lord, if you had been here, my brother would not have died.” "
"3402","John","11","33","When Jesus saw her weeping, and the Jews who had come along with her also weeping, he was deeply moved in spirit and troubled. "
"3403","John","11","34","“Where have you laid him?” he asked. “Come and see, Lord,” they replied. "
"3404","John","11","35","Jesus wept. "
"3405","John","11","36","Then the Jews said, “See how he loved him!” "
"3406","John","11","37","But some of them said, “Could not he who opened the eyes of the blind man have kept this man from dying?” "
"3407","John","11","38","Jesus, once more deeply moved, came to the tomb. It was a cave with a stone laid across the entrance. "
"3408","John","11","39","“Take away the stone,” he said. “But, Lord,” said Martha, the sister of the dead man, “by this time there is a bad odor, for he has been there four days.” "
"3409","John","11","40","Then Jesus said, “Did I not tell you that if you believe, you will see the glory of God?” "
"3410","John","11","41","So they took away the stone. Then Jesus looked up and said, “Father, I thank you that you have heard me. "
"3411","John","11","42","I knew that you always hear me, but I said this for the benefit of the people standing here, that they may believe that you sent me.” "
"3412","John","11","43","When he had said this, Jesus called in a loud voice, “Lazarus, come out!” "
"3413","John","11","44","The dead man came out, his hands and feet wrapped with strips of linen, and a cloth around his face. Jesus said to them, “Take off the grave clothes and let him go.” "
"3414","John","11","45","Therefore many of the Jews who had come to visit Mary, and had seen what Jesus did, believed in him. "
"3415","John","11","46","But some of them went to the Pharisees and told them what Jesus had done. "
"3416","John","11","47","Then the chief priests and the Pharisees called a meeting of the Sanhedrin. “What are we accomplishing?” they asked. “Here is this man performing many signs. "
"3417","John","11","48","If we let him go on like this, everyone will believe in him, and then the Romans will come and take away both our temple and our nation.” "
"3418","John","11","49","Then one of them, named Caiaphas, who was high priest that year, spoke up, “You know nothing at all! "
"3419","John","11","50","You do not realize that it is better for you that one man die for the people than that the whole nation perish.” "
"3420","John","11","51","He did not say this on his own, but as high priest that year he prophesied that Jesus would die for the Jewish nation, "
"3421","John","11","52","and not only for that nation but also for the scattered children of God, to bring them together and make them one. "
"3422","John","11","53","So from that day on they plotted to take his life. "
"3423","John","11","54","Therefore Jesus no longer moved about publicly among the people of Judea. Instead he withdrew to a region near the wilderness, to a village called Ephraim, where he stayed with his disciples. "
"3424","John","11","55","When it was almost time for the Jewish Passover, many went up from the country to Jerusalem for their ceremonial cleansing before the Passover. "
"3425","John","11","56","They kept looking for Jesus, and as they stood in the temple courts they asked one another, “What do you think? Isn’t he coming to the festival at all?” "
"3426","John","11","57","But the chief priests and the Pharisees had given orders that anyone who found out where Jesus was should report it so that they might arrest him."
"3427","John","12","1","Six days before the Passover, Jesus came to Bethany, where Lazarus lived, whom Jesus had raised from the dead. "
