"","book","chapter","verse","text"
"1400","Genesis","46","12","The sons of Judah: Er, Onan, Shelah, Perez and Zerah (but Er and Onan had died in the land of Canaan). The sons of Perez: "
"1401","Genesis","46","13","The sons of Issachar: Tola, Puah,  Jashub  and Shimron. "
"1402","Genesis","46","14","The sons of Zebulun: Sered, Elon and Jahleel. "
"1403","Genesis","46","15","These were the sons Leah bore to Jacob in Paddan Aram,  besides his daughter Dinah. These sons and daughters of his were thirty-three in all. "
"1404","Genesis","46","16","The sons of Gad: Zephon,  Haggi, Shuni, Ezbon, Eri, Arodi and Areli. "
"1405","Genesis","46","17","The sons of Asher: Imnah, Ishvah, Ishvi and Beriah. Their sister was Serah. The sons of Beriah: "
"1406","Genesis","46","18","These were the children born to Jacob by Zilpah, whom Laban had given to his daughter Leah—sixteen in all. "
"1407","Genesis","46","19","The sons of Jacob’s wife Rachel: Joseph and Benjamin.  "
"1408","Genesis","46","20","In Egypt, Manasseh and Ephraim were born to Joseph by Asenath daughter of Potiphera, priest of On. "
"1409","Genesis","46","21","The sons of Benjamin: Bela, Beker, Ashbel, Gera, Naaman, Ehi, Rosh, Muppim, Huppim and Ard. "
"1410","Genesis","46","22","These were the sons of Rachel who were born to Jacob—fourteen in all. "
"1411","Genesis","46","23","The son of Dan: Hushim. "
"1412","Genesis","46","24","The sons of Naphtali: Jahziel, Guni, Jezer and Shillem. "
"1413","Genesis","46","25","These were the sons born to Jacob by Bilhah, whom Laban had given to his daughter Rachel—seven in all. "
"1414","Genesis","46","26","All those who went to Egypt with Jacob—those who were his direct descendants, not counting his sons’ wives—numbered sixty-six persons.  "
"1415","Genesis","46","27","With the two sons  who had been born to Joseph in Egypt, the members of Jacob’s family, which went to Egypt, were seventy  in all. "
"1416","Genesis","46","28","Now Jacob sent Judah ahead of him to Joseph to get directions to Goshen. When they arrived in the region of Goshen,  "
"1417","Genesis","46","29","Joseph had his chariot made ready and went to Goshen to meet his father Israel. As soon as Joseph appeared before him, he threw his arms around his father  and wept for a long time. "
"1418","Genesis","46","30","Israel said to Joseph, “Now I am ready to die, since I have seen for myself that you are still alive.” "
"1419","Genesis","46","31","Then Joseph said to his brothers and to his father’s household, “I will go up and speak to Pharaoh and will say to him, ‘My brothers and my father’s household, who were living in the land of Canaan, have come to me.  "
"1420","Genesis","46","32","The men are shepherds; they tend livestock, and they have brought along their flocks and herds and everything they own.’  "
"1421","Genesis","46","33","When Pharaoh calls you in and asks, ‘What is your occupation?’  "
"1422","Genesis","46","34","you should answer, ‘Your servants have tended livestock from our boyhood on, just as our fathers did.’ Then you will be allowed to settle in the region of Goshen, for all shepherds are detestable to the Egyptians.”"
"1423","Genesis","47","1","Joseph went and told Pharaoh, “My father and brothers, with their flocks and herds and everything they own, have come from the land of Canaan and are now in Goshen.”  "
"1424","Genesis","47","2","He chose five of his brothers and presented them before Pharaoh. "
"1425","Genesis","47","3","Pharaoh asked the brothers, “What is your occupation?” “Your servants are shepherds,” they replied to Pharaoh, “just as our fathers were.”  "
"1426","Genesis","47","4","They also said to him, “We have come to live here for a while, because the famine is severe in Canaan and your servants’ flocks have no pasture. So now, please let your servants settle in Goshen.” "
"1427","Genesis","47","5","Pharaoh said to Joseph, “Your father and your brothers have come to you,  "
"1428","Genesis","47","6","and the land of Egypt is before you; settle your father and your brothers in the best part of the land. Let them live in Goshen. And if you know of any among them with special ability, put them in charge of my own livestock.” "
"1429","Genesis","47","7","Then Joseph brought his father Jacob in and presented him before Pharaoh. After Jacob blessed  Pharaoh,  "
"1430","Genesis","47","8","Pharaoh asked him, “How old are you?” "
"1431","Genesis","47","9","And Jacob said to Pharaoh, “The years of my pilgrimage are a hundred and thirty. My years have been few and difficult, and they do not equal the years of the pilgrimage of my fathers.”  "
"1432","Genesis","47","10","Then Jacob blessed  Pharaoh and went out from his presence. "
"1433","Genesis","47","11","So Joseph settled his father and his brothers in Egypt and gave them property in the best part of the land, the district of Rameses, as Pharaoh directed.  "
"1434","Genesis","47","12","Joseph also provided his father and his brothers and all his father’s household with food, according to the number of their children. "
"1435","Genesis","47","13","There was no food, however, in the whole region because the famine was severe; both Egypt and Canaan wasted away because of the famine.  "
"1436","Genesis","47","14","Joseph collected all the money that was to be found in Egypt and Canaan in payment for the grain they were buying, and he brought it to Pharaoh’s palace.  "
"1437","Genesis","47","15","When the money of the people of Egypt and Canaan was gone, all Egypt came to Joseph and said, “Give us food. Why should we die before your eyes? Our money is all gone.” "
"1438","Genesis","47","16","“Then bring your livestock,” said Joseph. “I will sell you food in exchange for your livestock, since your money is gone.”  "
"1439","Genesis","47","17","So they brought their livestock to Joseph, and he gave them food in exchange for their horses, their sheep and goats, their cattle and donkeys. And he brought them through that year with food in exchange for all their livestock. "
"1440","Genesis","47","18","When that year was over, they came to him the following year and said, “We cannot hide from our lord the fact that since our money is gone and our livestock belongs to you, there is nothing left for our lord except our bodies and our land.  "
